Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Latin America & Caribbean (IDA & IBRD),TLA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Latvia,LVA,34.00147,31.25,32.10135,32.86374,33.67595,31.44744,31.87288,31.133,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Lebanon,LBN,42.95294,43.25716,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Lesotho,LSO,..,..,30.33292,..,..,23.44428,..,..,24.8237,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Liechtenstein,LIE,62.16216,44.44444,40.67797,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Lithuania,LTU,30.4565,30.62392,29.14943,28.43658,30.54601,30.80645,29.82034,29.59471,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Luxembourg,LUX,..,..,41.05263,31.37255,27.62646,21.83099,27.57475,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,"Macao SAR, China",MAC,15.47619,15.84158,14.63415,..,..,19.19831,22.04545,21.15385,25.37313,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Madagascar,MDG,30.89076,..,..,..,31.3681,30.63842,28.10765,29.61931,31.01747,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Malaysia,MYS,42.28952,42.13978,45.34401,..,..,38.56042,..,..,34.16717,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Maldives,MDV,..,..,..,..,..,..,..,10.56338,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Malta,MLT,32.87402,31.04839,..,28.89813,27.12385,29.89796,28.14446,27.84946,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Mauritania,MRT,..,..,..,..,..,..,27.03583,28.85748,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Mauritius,MUS,..,..,..,..,..,..,..,36.02903,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Mexico,MEX,32.98682,32.37514,..,31.8578,31.21184,31.33195,31.13375,30.62815,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Moldova,MDA,..,..,..,..,33.45503,32.16016,..,..,30.5224,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,0,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Mongolia,MNG,43.32966,42.02128,..,..,..,..,36.0924,33.73026,34.07768,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Morocco,MAR,38.63551,..,..,..,..,45.48795,45.24561,45.3156,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Mozambique,MOZ,..,..,19.2389,..,..,21.37978,23.11952,26.70127,29.2567,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Myanmar,MMR,..,66.23127,..,..,..,..,..,..,60.76428,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Namibia,NAM,..,..,..,..,46.33295,46.56751,41.93297,42.49578,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Netherlands,NLD,20.92123,..,..,24.60695,25.31658,..,..,29.29293,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,New Zealand,NZL,..,..,..,34.08465,34.22946,33.9148,35.0966,34.96016,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Niger,NER,..,..,..,..,..,17.65376,46.22445,29.13295,18.02791,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,North Macedonia,MKD,39.84891,37.58306,38.65083,38.58954,40.89039,45.14388,..,47.38186,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Norway,NOR,31.74376,..,31.27984,25.89623,25.49855,29.06093,28.43772,28.46429,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Oman,OMN,49.58863,..,..,..,..,47.59919,52.83746,59.03497,55.73442,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Panama,PAN,39.34692,56.23862,..,..,46.15558,48.95276,43.22296,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Peru,PER,..,..,..,..,..,..,33.50206,47.80991,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Philippines,PHL,..,..,..,..,..,..,..,36.25297,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Poland,POL,39.18401,38.77043,40.69252,41.86303,42.63451,43.62705,44.09176,43.36165,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Portugal,PRT,38.60796,39.62729,39.935,40.89758,40.91389,38.96266,39.10522,37.76102,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Puerto Rico,PRI,..,37.6719,37.9595,..,38.9964,35.79243,38.50121,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Qatar,QAT,43.73402,25.07987,31.01362,..,..,..,32.91771,41.86414,47.57709,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Romania,ROU,40.68039,43.17184,..,41.07073,41.35524,41.73472,41.21575,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Rwanda,RWA,..,..,..,..,..,..,..,32.15369,35.36145,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,36,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Saudi Arabia,SAU,37.99551,36.87113,39.37936,..,..,37.54064,39.02755,41.65538,36.822,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Serbia,SRB,42.29976,40.48801,38.55305,..,..,40.11325,41.09978,39.74098,42.55736,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Seychelles,SYC,..,26.66667,0,..,..,28.57143,46,38.88889,31.57895,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Singapore,SGP,..,..,..,..,..,..,33.71565,34.26117,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,75,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Slovak Republic,SVK,36.09562,35.36183,35.88282,36.57574,37.17372,35.57759,..,35.22112,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Slovenia,SVN,27.97701,28.08288,29.83794,31.38449,31.39959,33.33333,..,33.32192,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,South Africa,ZAF,..,..,..,..,41.24347,41.33382,41.86201,42.75694,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Spain,ESP,31.09671,30.33318,30.8907,29.50554,29.05799,29.34966,29.68383,29.55581,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Sri Lanka,LKA,..,..,..,..,..,39.51943,42.55887,40.29088,40.57054,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Sudan,SDN,..,..,42.41319,..,..,47.18265,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Sweden,SWE,34.38098,32.98374,32.57266,32.40692,..,33.80372,35.1661,35.47829,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Switzerland,CHE,20.69631,20.79777,..,21.58609,21.93862,22.73355,22.05135,22.31547,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,49.50636,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Thailand,THA,..,..,..,..,..,29.69042,30.13622,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Tunisia,TUN,..,..,43.05981,..,..,53.28263,54.43975,..,55.4091,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Turkey,TUR,31.43159,33.15357,34.63129,..,34.68608,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Ukraine,UKR,..,..,30.22805,..,..,29.65321,29.49137,27.4179,28.78557,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,United Arab Emirates,ARE,..,41.41536,45.86617,..,..,41.52152,43.46405,41.48553,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,United Kingdom,GBR,30.20385,30.32443,30.63109,37.30644,37.90367,37.96729,38.10313,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,United States,USA,31.39109,30.90634,30.97884,31.62665,31.86863,33.38695,33.98544,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Uruguay,URY,44.31239,..,..,..,..,..,..,43.96355,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,24.60623,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Vietnam,VNM,23.48511,..,25.24753,..,..,40.67537,36.50885,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,West Bank and Gaza,PSE,43.70237,44.38874,45.01626,..,..,45.45592,46.64345,44.90087,44.27376,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,World,WLD,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Zimbabwe,ZWE,20.08586,26.70171,26.91811,..,..,28.79315,..,..,..,..,..
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Data from database: Gender Statistics,,,,,,,,,,,,,,
Last Updated: 12/21/2020,,,,,,,,,,,,,,
